# C4 ResNet1D 8方法对比
# ResNet1D 实验数: 30
# InceptionTime 实验数: 30

## 详细数据（每实验×方法）
arch,pair,seed,method,n_id,n_ood,id_acc,ood_acc,id_deltaECE,ood_deltaECE,ood_ci_lo,ood_ci_hi,ood_ci_width,decay,id_ood_gap,support
resnet1d,cpsc_ptbxl,46,dirichlet,2057,2120,0.7613028682547399,0.43160377358490565,0.023289850923095136,0.022501485824938827,0.01852059045747068,0.026584745757305822,0.008064155299835143,-0.0007883650981563087,-0.0007883650981563087,1
resnet1d,cpsc_ptbxl,46,em_prior,2057,2120,0.7613028682547399,0.43160377358490565,0.01934250713161452,0.041945922319138684,0.02969618546634787,0.05566882520600504,0.025972639739657168,0.022603415187524165,0.022603415187524165,1
resnet1d,cpsc_ptbxl,46,bbse_prior,2057,2120,0.7613028682547399,0.43160377358490565,0.01432525981838826,0.038688394045364505,0.027756806834763836,0.05087324265236076,0.023116435817596925,0.024363134226976245,0.024363134226976245,1
resnet1d,cpsc_chapman,42,ts,2057,3958,0.6859504132231405,0.6147043961596766,-0.00023980383879004114,-0.000998351543500281,-0.0012139317694386579,-0.0008097371663174765,0.00040419460312118133,-0.0007585477047102399,-0.0007585477047102399,0
resnet1d,cpsc_chapman,42,platt,2057,3958,0.6859504132231405,0.6147043961596766,-0.0024314071881715235,-0.0066901468474414305,-0.011606509351345546,-0.0024286753412285297,0.009177834010117016,-0.004258739659269907,-0.004258739659269907,0
resnet1d,cpsc_chapman,42,isotonic,2057,3958,0.6859504132231405,0.6147043961596766,-0.003814292478174809,0.0003814008202777802,-0.004263817220368259,0.0032559510089625997,0.007519768229330859,0.004195693298452589,0.004195693298452589,0
resnet1d,cpsc_chapman,42,vector,2057,3958,0.6859504132231405,0.6147043961596766,0.005210958225534083,-0.0019004271160969338,-0.007113073979051635,0.0025701712064169027,0.009683245185468538,-0.0071113853416310165,-0.0071113853416310165,0
resnet1d,cpsc_chapman,42,matrix,2057,3958,0.6859504132231405,0.6147043961596766,0.00983761325845399,-0.0004978761702795903,-0.004384192315351681,0.004472362883877602,0.008856555199229283,-0.01033548942873358,-0.01033548942873358,0
resnet1d,cpsc_chapman,42,dirichlet,2057,3958,0.6859504132231405,0.6147043961596766,0.009932362864810317,-0.0006970066992391111,-0.005726668491337945,0.0036710094227555175,0.009397677914093462,-0.010629369564049428,-0.010629369564049428,0
resnet1d,cpsc_chapman,42,em_prior,2057,3958,0.6859504132231405,0.6147043961596766,-0.026502570876644843,0.06230581203473513,0.052709464701173124,0.06972418682646214,0.017014722125289018,0.08880838291137996,0.08880838291137996,1
resnet1d,cpsc_chapman,42,bbse_prior,2057,3958,0.6859504132231405,0.6147043961596766,-0.022703591787806045,0.042249897122543616,0.03253101906065652,0.04901793868176613,0.016486919621109604,0.06495348891034966,0.06495348891034966,1
resnet1d,cpsc_chapman,43,ts,2057,3958,0.7744287797763734,0.6662455785750379,0.00377256350051651,0.009638137955253812,0.009412452323405866,0.009783239416690596,0.0003707870932847298,0.005865574454737302,0.005865574454737302,1
resnet1d,cpsc_chapman,43,platt,2057,3958,0.7744287797763734,0.6662455785750379,0.011051892189879772,0.016932488160956508,0.013072084722977237,0.01972190857003361,0.006649823847056374,0.005880595971076735,0.005880595971076735,1
resnet1d,cpsc_chapman,43,isotonic,2057,3958,0.7744287797763734,0.6662455785750379,-0.0008848164040043058,0.021008671050174274,0.019123458864806438,0.023416249904263022,0.0042927910394565845,0.02189348745417858,0.02189348745417858,1
resnet1d,cpsc_chapman,43,vector,2057,3958,0.7744287797763734,0.6662455785750379,0.016767067161148425,0.017390768578248714,0.013059240643352543,0.02113837791013999,0.008079137266787448,0.0006237014171002891,0.0006237014171002891,1
resnet1d,cpsc_chapman,43,matrix,2057,3958,0.7744287797763734,0.6662455785750379,0.017759369576996337,0.014821537125845816,0.011358065792362863,0.019437902177332815,0.008079836384969952,-0.002937832451150521,-0.002937832451150521,1
resnet1d,cpsc_chapman,43,dirichlet,2057,3958,0.7744287797763734,0.6662455785750379,0.017735537733494313,0.014861261468385081,0.011525213514422681,0.019270604163397785,0.007745390648975104,-0.0028742762651092317,-0.0028742762651092317,1
resnet1d,cpsc_chapman,43,em_prior,2057,3958,0.7744287797763734,0.6662455785750379,-0.19591634821137155,-0.17115533395062416,-0.18119081597167871,-0.1591247753936488,0.02206604057802991,0.024761014260747394,0.024761014260747394,0
resnet1d,cpsc_chapman,43,bbse_prior,2057,3958,0.7744287797763734,0.6662455785750379,-0.030922441003823575,-0.0944542897136757,-0.10698858139416711,-0.08140835060749076,0.02558023078667636,-0.06353184870985212,-0.06353184870985212,0
resnet1d,cpsc_chapman,44,ts,2057,3958,0.7224112785610112,0.572511369378474,-0.015211267220438352,-0.01678764924882012,-0.017011161860696768,-0.016508548749923673,0.0005026131107730945,-0.0015763820283817669,-0.0015763820283817669,0
resnet1d,cpsc_chapman,44,platt,2057,3958,0.7224112785610112,0.572511369378474,0.01453348051786126,-0.012458113887966499,-0.022423788677697096,-0.0020353726026384354,0.02038841607505866,-0.02699159440582776,-0.02699159440582776,0
resnet1d,cpsc_chapman,44,isotonic,2057,3958,0.7224112785610112,0.572511369378474,0.011921113595715151,-0.005929890494849155,-0.017091795926906208,0.006071714122934701,0.023163510049840907,-0.017851004090564306,-0.017851004090564306,0
resnet1d,cpsc_chapman,44,vector,2057,3958,0.7224112785610112,0.572511369378474,0.01814484585159268,0.0006344504759986797,-0.011885521522051395,0.013877690911394682,0.025763212433446078,-0.017510395375594002,-0.017510395375594002,0
resnet1d,cpsc_chapman,44,matrix,2057,3958,0.7224112785610112,0.572511369378474,0.01884781060490674,0.005877354431602935,-0.006816836761304314,0.019726770810063153,0.026543607571367468,-0.012970456173303804,-0.012970456173303804,0
resnet1d,cpsc_chapman,44,dirichlet,2057,3958,0.7224112785610112,0.572511369378474,0.01881473841517817,0.005821384613189248,-0.007286351361355299,0.019425082018695555,0.026711433380050855,-0.012993353801988922,-0.012993353801988922,0
resnet1d,cpsc_chapman,44,em_prior,2057,3958,0.7224112785610112,0.572511369378474,-0.05059169494179069,-0.07357620885948446,-0.08073273270725348,-0.06554893782985703,0.015183794877396448,-0.022984513917693773,-0.022984513917693773,0
resnet1d,cpsc_chapman,44,bbse_prior,2057,3958,0.7224112785610112,0.572511369378474,-0.08732534920504298,-0.08232886420512013,-0.10073319264192994,-0.06356969624120537,0.03716349640072457,0.004996484999922848,0.004996484999922848,0
resnet1d,cpsc_chapman,45,ts,2057,3958,0.732620320855615,0.7011116725619,0.013723935236086483,0.01805170062345785,0.014495411428108215,0.020798937758686156,0.00630352633057794,0.004327765387371368,0.004327765387371368,1
resnet1d,cpsc_chapman,45,platt,2057,3958,0.732620320855615,0.7011116725619,0.015893493786926664,0.01496323578769191,0.0079623408986429,0.019451108163228783,0.011488767264585883,-0.0009302579992347543,-0.0009302579992347543,1
resnet1d,cpsc_chapman,45,isotonic,2057,3958,0.732620320855615,0.7011116725619,0.007077771514927923,-0.013038331720327923,-0.018508034809961417,-0.006663075929453398,0.01184495888050802,-0.020116103235255846,-0.020116103235255846,0
resnet1d,cpsc_chapman,45,vector,2057,3958,0.732620320855615,0.7011116725619,0.014868552003712105,0.009992179288455472,0.004012564814506224,0.013441021531873817,0.009428456717367592,-0.004876372715256634,-0.004876372715256634,1
resnet1d,cpsc_chapman,45,matrix,2057,3958,0.732620320855615,0.7011116725619,0.015750669976200712,0.0072881185368367865,0.0018084649208585859,0.012009588647537178,0.010201123726678592,-0.008462551439363926,-0.008462551439363926,1
resnet1d,cpsc_chapman,45,dirichlet,2057,3958,0.732620320855615,0.7011116725619,0.015467535222714268,0.007478681028541288,0.0017686261750686977,0.012094749914808346,0.010326123739739648,-0.00798885419417298,-0.00798885419417298,1
resnet1d,cpsc_chapman,45,em_prior,2057,3958,0.732620320855615,0.7011116725619,-0.046136786827246645,-0.06525460664622983,-0.07972916746355187,-0.050058147122406825,0.029671020341145042,-0.01911781981898318,-0.01911781981898318,0
resnet1d,cpsc_chapman,45,bbse_prior,2057,3958,0.732620320855615,0.7011116725619,-0.03941012541590366,-0.0902975434720313,-0.09919139403969726,-0.07990158003143541,0.019289814008261852,-0.050887418056127634,-0.050887418056127634,0
resnet1d,cpsc_chapman,46,ts,2057,3958,0.7656781720952844,0.6616978271854472,0.0017373843978320674,0.0017085621714996724,0.0016110090040427026,0.0018617752992206894,0.0002507662951779868,-2.8822226332395062e-05,-2.8822226332395062e-05,1
resnet1d,cpsc_chapman,46,platt,2057,3958,0.7656781720952844,0.6616978271854472,0.005120614494441702,-0.0029002267150886746,-0.0063731148242212815,0.0007156763785171985,0.00708879120273848,-0.008020841209530376,-0.008020841209530376,0
resnet1d,cpsc_chapman,46,isotonic,2057,3958,0.7656781720952844,0.6616978271854472,-0.004096782392805639,-0.010106590350078604,-0.01542476447328118,-0.004426037343018837,0.010998727130262342,-0.006009807957272965,-0.006009807957272965,0
resnet1d,cpsc_chapman,46,vector,2057,3958,0.7656781720952844,0.6616978271854472,0.005101253705131443,-0.003677215965750935,-0.009537640480972161,0.0018293980439002258,0.011367038524872388,-0.008778469670882378,-0.008778469670882378,0
resnet1d,cpsc_chapman,46,matrix,2057,3958,0.7656781720952844,0.6616978271854472,0.0008095126260795373,-0.0057050943953528,-0.012482658272892013,0.0010385638270024903,0.013521222099894504,-0.006514607021432337,-0.006514607021432337,0
resnet1d,cpsc_chapman,46,dirichlet,2057,3958,0.7656781720952844,0.6616978271854472,0.0008805042708516404,-0.005577870221220707,-0.012322178755872304,0.0013469883408095604,0.013669167096681863,-0.0064583744920723475,-0.0064583744920723475,0
resnet1d,cpsc_chapman,46,em_prior,2057,3958,0.7656781720952844,0.6616978271854472,-0.11621812070465373,-0.13632269700785393,-0.14390403731224982,-0.12760449367027496,0.016299543641974862,-0.0201045763032002,-0.0201045763032002,0
resnet1d,cpsc_chapman,46,bbse_prior,2057,3958,0.7656781720952844,0.6616978271854472,-0.10710337638442047,-0.17029532895459018,-0.17847083844974834,-0.16087567698206154,0.017595161467686804,-0.06319195257016971,-0.06319195257016971,0

## 摘要（按架构×方法聚合）
arch,method,n_experiments,mean_ood_deltaECE,std_ood_deltaECE,median_ood_deltaECE,support_rate,mean_ci_width,mean_decay
inceptiontime,ts,30,0.015248028415177568,0.009818983826408409,0.017181249877852214,0.9,0.0022154498508905446,0.00788903409219289
inceptiontime,platt,30,0.016861868725234062,0.012012060955254115,0.018331033182741915,0.8,0.009837848197883671,0.00615648582807153
inceptiontime,isotonic,30,0.009976201152930379,0.016253810254891896,0.009910583654270527,0.6333333333333333,0.010446323666293028,0.003369200277701785
inceptiontime,vector,30,0.015753606409653686,0.016297541251791337,0.019209427724753023,0.7,0.011991730930810343,0.004410680238811801
inceptiontime,matrix,30,0.00938878981826778,0.02169517732121658,0.007108022123083618,0.5,0.009890605745721965,-0.00144036371146553
inceptiontime,dirichlet,30,0.013919758079315026,0.024464579767529467,0.014130850098150072,0.6666666666666666,0.01287015822650987,0.0023080161745573043
inceptiontime,em_prior,30,-0.012678261240685907,0.09301961137039721,0.006852068174429737,0.5,0.023547985610901954,0.003876655723347134
inceptiontime,bbse_prior,30,0.04239268678367536,0.08061981649104209,0.06733325895980004,0.7333333333333333,0.02536410789422049,0.03700484830017761
resnet1d,ts,30,0.01647726197241643,0.01801615238540913,0.017428176887087213,0.8,0.0026014294345454415,0.007309115693196209
resnet1d,platt,30,0.01828533460471623,0.020065211022933058,0.016085961249641262,0.8,0.008003121354664031,0.0053934618115162895
resnet1d,isotonic,30,0.014570649318657421,0.02069057631480322,0.015187460443450387,0.6666666666666666,0.009564504964058172,0.006575066983934559
resnet1d,vector,30,0.019138001196010494,0.02415717990925288,0.015540742788783417,0.6666666666666666,0.010119165333502409,0.005491603597753114
resnet1d,matrix,30,0.013724243116332675,0.022316540815569698,0.010638779897240075,0.5666666666666667,0.009912274073219481,0.0003155299203632195
resnet1d,dirichlet,30,0.014026976557420497,0.02229551390019499,0.010937552780847654,0.6333333333333333,0.011101929217378589,-0.0001598977626728548
resnet1d,em_prior,30,0.007496888591463683,0.059246217851488016,0.019072543499676964,0.6333333333333333,0.02053865540197991,0.003241542331566991
resnet1d,bbse_prior,30,0.010801266919250515,0.060494238757639845,0.03124287661065206,0.6666666666666666,0.022031581821035182,0.010100563297625768
